,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,date
11148,Spring,17,0,Saturday,0,Okay,0.62,0.6212,0.33,0.2537,251,309,560,2012-04-14
11149,Spring,18,0,Saturday,0,Okay,0.62,0.6212,0.35,0.2239,197,284,481,2012-04-14
11150,Spring,19,0,Saturday,0,Okay,0.6,0.6212,0.4,0.1642,163,296,459,2012-04-14
11151,Spring,20,0,Saturday,0,Okay,0.56,0.5303,0.46,0.1343,112,209,321,2012-04-14
11152,Spring,21,0,Saturday,0,Okay,0.56,0.5303,0.43,0.1343,53,167,220,2012-04-14
11153,Spring,22,0,Saturday,0,Okay,0.54,0.5152,0.52,0.1642,64,148,212,2012-04-14
11154,Spring,23,0,Saturday,0,Okay,0.54,0.5152,0.56,0.194,45,151,196,2012-04-14
11155,Spring,0,0,Sunday,0,Okay,0.54,0.5152,0.56,0.194,30,94,124,2012-04-15
11156,Spring,1,0,Sunday,0,Okay,0.54,0.5152,0.56,0.1642,17,89,106,2012-04-15
11157,Spring,2,0,Sunday,0,Okay,0.54,0.5152,0.56,0.1045,20,54,74,2012-04-15
11158,Spring,3,0,Sunday,0,Okay,0.52,0.5,0.59,0.1343,18,27,45,2012-04-15
11159,Spring,4,0,Sunday,0,Okay,0.54,0.5152,0.52,0.0,2,10,12,2012-04-15
11160,Spring,5,0,Sunday,0,Best,0.5,0.4848,0.68,0.1642,4,6,10,2012-04-15
11161,Spring,6,0,Sunday,0,Best,0.5,0.4848,0.63,0.1343,5,11,16,2012-04-15
11162,Spring,7,0,Sunday,0,Best,0.5,0.4848,0.63,0.1045,16,30,46,2012-04-15
11163,Spring,8,0,Sunday,0,Best,0.52,0.5,0.59,0.0,33,64,97,2012-04-15
11164,Spring,9,0,Sunday,0,Best,0.54,0.5152,0.56,0.2239,97,154,251,2012-04-15
11165,Spring,10,0,Sunday,0,Best,0.58,0.5455,0.53,0.2239,186,235,421,2012-04-15
11166,Spring,11,0,Sunday,0,Best,0.62,0.6212,0.46,0.2985,227,301,528,2012-04-15
11167,Spring,12,0,Sunday,0,Best,0.64,0.6212,0.44,0.2836,275,360,635,2012-04-15
11168,Spring,13,0,Sunday,0,Best,0.66,0.6212,0.44,0.2836,298,383,681,2012-04-15
11169,Spring,14,0,Sunday,0,Best,0.7,0.6364,0.39,0.2836,282,346,628,2012-04-15
11170,Spring,15,0,Sunday,0,Best,0.7,0.6364,0.39,0.3881,266,351,617,2012-04-15
11171,Spring,16,0,Sunday,0,Best,0.72,0.6515,0.39,0.3582,286,330,616,2012-04-15
11172,Spring,17,0,Sunday,0,Best,0.7,0.6364,0.42,0.3284,262,361,623,2012-04-15
11173,Spring,18,0,Sunday,0,Best,0.7,0.6364,0.42,0.2537,184,295,479,2012-04-15
11174,Spring,19,0,Sunday,0,Best,0.7,0.6364,0.42,0.2537,114,265,379,2012-04-15
11175,Spring,20,0,Sunday,0,Best,0.64,0.6212,0.5,0.2239,86,205,291,2012-04-15
11176,Spring,21,0,Sunday,0,Best,0.62,0.6212,0.57,0.2537,76,153,229,2012-04-15
11177,Spring,22,0,Sunday,0,Best,0.68,0.6364,0.44,0.3582,37,97,134,2012-04-15
11178,Spring,23,0,Sunday,0,Best,0.66,0.6212,0.5,0.3881,25,65,90,2012-04-15
11179,Spring,0,1,Monday,0,Best,0.64,0.6212,0.53,0.3284,15,26,41,2012-04-16
11180,Spring,1,1,Monday,0,Best,0.62,0.6061,0.61,0.3582,7,21,28,2012-04-16
11181,Spring,2,1,Monday,0,Best,0.6,0.6061,0.64,0.2537,5,9,14,2012-04-16
11182,Spring,3,1,Monday,0,Best,0.58,0.5455,0.68,0.194,3,5,8,2012-04-16
11183,Spring,4,1,Monday,0,Best,0.54,0.5152,0.77,0.2239,0,6,6,2012-04-16
11184,Spring,5,1,Monday,0,Best,0.54,0.5152,0.77,0.2239,4,34,38,2012-04-16
11185,Spring,6,1,Monday,0,Best,0.52,0.5,0.83,0.1642,10,123,133,2012-04-16
11186,Spring,7,1,Monday,0,Best,0.52,0.5,0.83,0.1343,20,367,387,2012-04-16
11187,Spring,8,1,Monday,0,Okay,0.56,0.5303,0.83,0.1642,48,549,597,2012-04-16
11188,Spring,9,1,Monday,0,Best,0.62,0.6061,0.69,0.2239,59,238,297,2012-04-16
11189,Spring,10,1,Monday,0,Best,0.62,0.6061,0.69,0.2537,75,149,224,2012-04-16
11190,Spring,11,1,Monday,0,Best,0.64,0.6061,0.65,0.2537,115,136,251,2012-04-16
11191,Spring,12,1,Monday,0,Best,0.68,0.6364,0.57,0.2537,75,196,271,2012-04-16
11192,Spring,13,1,Monday,0,Best,0.74,0.6667,0.45,0.2985,79,184,263,2012-04-16
11193,Spring,14,1,Monday,0,Best,0.76,0.6818,0.45,0.3284,105,183,288,2012-04-16
11194,Spring,15,1,Monday,0,Best,0.8,0.697,0.33,0.4478,81,194,275,2012-04-16
11195,Spring,16,1,Monday,0,Best,0.8,0.697,0.33,0.4627,92,266,358,2012-04-16
11196,Spring,17,1,Monday,0,Best,0.8,0.697,0.33,0.3881,111,601,712,2012-04-16
11197,Spring,18,1,Monday,0,Best,0.8,0.697,0.31,0.3881,87,589,676,2012-04-16
11198,Spring,19,1,Monday,0,Best,0.76,0.6667,0.35,0.3881,61,461,522,2012-04-16
11199,Spring,20,1,Monday,0,Best,0.74,0.6515,0.37,0.2985,48,327,375,2012-04-16
11200,Spring,21,1,Monday,0,Best,0.68,0.6364,0.51,0.2537,39,232,271,2012-04-16
11201,Spring,22,1,Monday,0,Best,0.68,0.6364,0.51,0.2537,35,179,214,2012-04-16
11202,Spring,23,1,Monday,0,Best,0.7,0.6364,0.45,0.2985,24,97,121,2012-04-16
11203,Spring,0,0,Tuesday,1,Best,0.66,0.6212,0.54,0.194,10,33,43,2012-04-17
11204,Spring,1,0,Tuesday,1,Best,0.64,0.6212,0.57,0.1642,6,5,11,2012-04-17
11205,Spring,2,0,Tuesday,1,Best,0.56,0.5303,0.83,0.1045,1,3,4,2012-04-17
11206,Spring,3,0,Tuesday,1,Best,0.56,0.5303,0.83,0.0896,0,6,6,2012-04-17
11207,Spring,4,0,Tuesday,1,Best,0.66,0.6212,0.44,0.2239,3,6,9,2012-04-17
11208,Spring,5,0,Tuesday,1,Best,0.6,0.6212,0.53,0.2537,1,29,30,2012-04-17
11209,Spring,6,0,Tuesday,1,Best,0.6,0.6212,0.46,0.2537,8,136,144,2012-04-17
11210,Spring,7,0,Tuesday,1,Best,0.6,0.6212,0.43,0.2537,18,443,461,2012-04-17
11211,Spring,8,0,Tuesday,1,Best,0.6,0.6212,0.43,0.2239,42,631,673,2012-04-17
11212,Spring,9,0,Tuesday,1,Best,0.6,0.6212,0.38,0.4925,71,329,400,2012-04-17
11213,Spring,10,0,Tuesday,1,Best,0.6,0.6212,0.38,0.4179,52,165,217,2012-04-17
11214,Spring,11,0,Tuesday,1,Best,0.6,0.6212,0.33,0.4179,65,174,239,2012-04-17
11215,Spring,12,0,Tuesday,1,Best,0.6,0.6212,0.33,0.3582,65,179,244,2012-04-17
11216,Spring,13,0,Tuesday,1,Best,0.62,0.6212,0.29,0.2537,52,187,239,2012-04-17
11217,Spring,14,0,Tuesday,1,Best,0.64,0.6212,0.27,0.2836,59,198,257,2012-04-17
11218,Spring,15,0,Tuesday,1,Best,0.66,0.6212,0.24,0.3284,91,217,308,2012-04-17
11219,Spring,16,0,Tuesday,1,Best,0.68,0.6212,0.22,0.3582,50,320,370,2012-04-17
11220,Spring,17,0,Tuesday,1,Best,0.64,0.6061,0.25,0.2985,108,673,781,2012-04-17
11221,Spring,18,0,Tuesday,1,Best,0.64,0.6061,0.25,0.2836,105,670,775,2012-04-17
11222,Spring,19,0,Tuesday,1,Best,0.6,0.6061,0.26,0.2537,73,464,537,2012-04-17
11223,Spring,20,0,Tuesday,1,Best,0.6,0.6061,0.23,0.2836,44,358,402,2012-04-17
11224,Spring,21,0,Tuesday,1,Best,0.56,0.5303,0.26,0.2985,37,260,297,2012-04-17
11225,Spring,22,0,Tuesday,1,Best,0.54,0.5152,0.3,0.2537,18,144,162,2012-04-17
11226,Spring,23,0,Tuesday,1,Best,0.54,0.5152,0.32,0.2239,10,72,82,2012-04-17
11227,Spring,0,0,Wednesday,1,Best,0.54,0.5152,0.32,0.1642,3,35,38,2012-04-18
11228,Spring,1,0,Wednesday,1,Best,0.52,0.5,0.34,0.194,1,13,14,2012-04-18
11229,Spring,2,0,Wednesday,1,Okay,0.5,0.4848,0.42,0.194,1,8,9,2012-04-18
11230,Spring,3,0,Wednesday,1,Okay,0.5,0.4848,0.42,0.2239,0,6,6,2012-04-18
11231,Spring,4,0,Wednesday,1,Okay,0.5,0.4848,0.42,0.2836,0,7,7,2012-04-18
11232,Spring,5,0,Wednesday,1,Okay,0.5,0.4848,0.39,0.2836,0,34,34,2012-04-18
11233,Spring,6,0,Wednesday,1,Okay,0.5,0.4848,0.39,0.2836,6,128,134,2012-04-18
11234,Spring,7,0,Wednesday,1,Okay,0.5,0.4848,0.39,0.194,10,408,418,2012-04-18
11235,Spring,8,0,Wednesday,1,Bad,0.5,0.4848,0.39,0.194,25,551,576,2012-04-18
11236,Spring,9,0,Wednesday,1,Bad,0.48,0.4697,0.44,0.2985,20,245,265,2012-04-18
11237,Spring,10,0,Wednesday,1,Bad,0.48,0.4697,0.47,0.2239,31,116,147,2012-04-18
11238,Spring,11,0,Wednesday,1,Bad,0.46,0.4545,0.47,0.2537,14,105,119,2012-04-18
11239,Spring,12,0,Wednesday,1,Bad,0.46,0.4545,0.51,0.1045,15,95,110,2012-04-18
11240,Spring,13,0,Wednesday,1,Bad,0.46,0.4545,0.59,0.0,13,51,64,2012-04-18
11241,Spring,14,0,Wednesday,1,Bad,0.44,0.4394,0.72,0.1045,8,43,51,2012-04-18
11242,Spring,15,0,Wednesday,1,Bad,0.42,0.4242,0.77,0.194,10,88,98,2012-04-18
11243,Spring,16,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.2239,36,199,235,2012-04-18
11244,Spring,17,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.194,46,442,488,2012-04-18
11245,Spring,18,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.0,27,478,505,2012-04-18
11246,Spring,19,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.1343,26,342,368,2012-04-18
11247,Spring,20,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.1045,8,252,260,2012-04-18
11248,Spring,21,0,Wednesday,1,Okay,0.42,0.4242,0.82,0.0896,24,165,189,2012-04-18
11249,Spring,22,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.0896,9,153,162,2012-04-18
11250,Spring,23,0,Wednesday,1,Okay,0.42,0.4242,0.77,0.0,14,56,70,2012-04-18
11251,Spring,0,0,Thursday,1,Bad,0.42,0.4242,0.77,0.0,5,20,25,2012-04-19
11252,Spring,1,0,Thursday,1,Bad,0.42,0.4242,0.77,0.1045,2,11,13,2012-04-19
11253,Spring,2,0,Thursday,1,Okay,0.42,0.4242,0.77,0.0,2,4,6,2012-04-19
11254,Spring,3,0,Thursday,1,Okay,0.42,0.4242,0.77,0.0,1,3,4,2012-04-19
11255,Spring,4,0,Thursday,1,Okay,0.42,0.4242,0.71,0.0,0,4,4,2012-04-19
11256,Spring,5,0,Thursday,1,Best,0.4,0.4091,0.82,0.0,0,30,30,2012-04-19
11257,Spring,6,0,Thursday,1,Okay,0.4,0.4091,0.82,0.1045,4,116,120,2012-04-19
11258,Spring,7,0,Thursday,1,Okay,0.4,0.4091,0.82,0.1343,15,391,406,2012-04-19
11259,Spring,8,0,Thursday,1,Okay,0.42,0.4242,0.82,0.1045,26,651,677,2012-04-19
11260,Spring,9,0,Thursday,1,Okay,0.46,0.4545,0.72,0.0,31,270,301,2012-04-19
11261,Spring,10,0,Thursday,1,Best,0.48,0.4697,0.63,0.0896,46,143,189,2012-04-19
11262,Spring,11,0,Thursday,1,Best,0.52,0.5,0.48,0.0,46,183,229,2012-04-19
11263,Spring,12,0,Thursday,1,Best,0.54,0.5152,0.49,0.0,51,213,264,2012-04-19
11264,Spring,13,0,Thursday,1,Best,0.56,0.5303,0.46,0.0,52,186,238,2012-04-19
11265,Spring,14,0,Thursday,1,Best,0.58,0.5455,0.43,0.0,54,183,237,2012-04-19
11266,Spring,15,0,Thursday,1,Best,0.6,0.6212,0.43,0.0,66,196,262,2012-04-19
11267,Spring,16,0,Thursday,1,Best,0.62,0.6212,0.41,0.1045,63,324,387,2012-04-19
11268,Spring,17,0,Thursday,1,Best,0.6,0.6212,0.43,0.0896,85,663,748,2012-04-19
11269,Spring,18,0,Thursday,1,Best,0.6,0.6212,0.43,0.0896,99,677,776,2012-04-19
11270,Spring,19,0,Thursday,1,Best,0.58,0.5455,0.46,0.1343,70,516,586,2012-04-19
11271,Spring,20,0,Thursday,1,Best,0.56,0.5303,0.49,0.2239,52,352,404,2012-04-19
11272,Spring,21,0,Thursday,1,Best,0.52,0.5,0.55,0.1045,27,240,267,2012-04-19
11273,Spring,22,0,Thursday,1,Best,0.52,0.5,0.59,0.194,29,219,248,2012-04-19
11274,Spring,23,0,Thursday,1,Best,0.5,0.4848,0.63,0.1045,20,124,144,2012-04-19
11275,Spring,0,0,Friday,1,Best,0.48,0.4697,0.67,0.1045,5,59,64,2012-04-20
11276,Spring,1,0,Friday,1,Best,0.46,0.4545,0.82,0.194,3,22,25,2012-04-20
11277,Spring,2,0,Friday,1,Best,0.44,0.4394,0.88,0.194,3,18,21,2012-04-20
11278,Spring,3,0,Friday,1,Best,0.44,0.4394,0.88,0.1045,1,9,10,2012-04-20
11279,Spring,4,0,Friday,1,Best,0.42,0.4242,0.94,0.1045,0,3,3,2012-04-20
11280,Spring,5,0,Friday,1,Best,0.42,0.4242,0.94,0.0,1,24,25,2012-04-20
11281,Spring,6,0,Friday,1,Best,0.42,0.4242,0.88,0.0,8,105,113,2012-04-20
11282,Spring,7,0,Friday,1,Best,0.42,0.4242,0.94,0.0,9,350,359,2012-04-20
11283,Spring,8,0,Friday,1,Best,0.44,0.4394,0.94,0.0,32,668,700,2012-04-20
11284,Spring,9,0,Friday,1,Best,0.46,0.4545,0.88,0.0896,30,329,359,2012-04-20
11285,Spring,10,0,Friday,1,Best,0.5,0.4848,0.77,0.194,67,170,237,2012-04-20
11286,Spring,11,0,Friday,1,Best,0.54,0.5152,0.68,0.1642,64,190,254,2012-04-20
11287,Spring,12,0,Friday,1,Best,0.58,0.5455,0.53,0.194,102,260,362,2012-04-20
11288,Spring,13,0,Friday,1,Best,0.62,0.6212,0.43,0.194,105,276,381,2012-04-20
11289,Spring,14,0,Friday,1,Best,0.64,0.6212,0.44,0.2239,156,238,394,2012-04-20
11290,Spring,15,0,Friday,1,Best,0.64,0.6212,0.47,0.194,145,262,407,2012-04-20
11291,Spring,16,0,Friday,1,Best,0.66,0.6212,0.44,0.194,151,429,580,2012-04-20
11292,Spring,17,0,Friday,1,Best,0.64,0.6212,0.47,0.2836,122,697,819,2012-04-20
11293,Spring,18,0,Friday,1,Best,0.62,0.6212,0.5,0.2836,110,558,668,2012-04-20
11294,Spring,19,0,Friday,1,Best,0.6,0.6212,0.53,0.194,82,410,492,2012-04-20
11295,Spring,20,0,Friday,1,Best,0.58,0.5455,0.56,0.1642,52,289,341,2012-04-20
11296,Spring,21,0,Friday,1,Best,0.56,0.5303,0.68,0.1343,35,252,287,2012-04-20
11297,Spring,22,0,Friday,1,Best,0.54,0.5152,0.68,0.2537,26,176,202,2012-04-20
11298,Spring,23,0,Friday,1,Best,0.52,0.5,0.72,0.1343,31,156,187,2012-04-20
11299,Spring,0,0,Saturday,0,Best,0.52,0.5,0.77,0.2239,31,111,142,2012-04-21
11300,Spring,1,0,Saturday,0,Best,0.52,0.5,0.77,0.2239,24,64,88,2012-04-21
11301,Spring,2,0,Saturday,0,Best,0.52,0.5,0.77,0.1343,12,69,81,2012-04-21
11302,Spring,3,0,Saturday,0,Best,0.5,0.4848,0.82,0.2239,4,25,29,2012-04-21
11303,Spring,4,0,Saturday,0,Best,0.5,0.4848,0.82,0.2537,0,9,9,2012-04-21
11304,Spring,5,0,Saturday,0,Best,0.5,0.4848,0.82,0.2537,0,1,1,2012-04-21
11305,Spring,6,0,Saturday,0,Best,0.5,0.4848,0.82,0.2239,10,21,31,2012-04-21
11306,Spring,7,0,Saturday,0,Best,0.5,0.4848,0.82,0.2836,21,55,76,2012-04-21
11307,Spring,8,0,Saturday,0,Best,0.52,0.5,0.81,0.2537,52,149,201,2012-04-21
11308,Spring,9,0,Saturday,0,Best,0.54,0.5152,0.77,0.1642,115,216,331,2012-04-21
11309,Spring,10,0,Saturday,0,Best,0.6,0.6061,0.64,0.2836,183,299,482,2012-04-21
11310,Spring,11,0,Saturday,0,Best,0.62,0.6061,0.61,0.3284,260,348,608,2012-04-21
11311,Spring,12,0,Saturday,0,Best,0.64,0.6212,0.57,0.2239,262,378,640,2012-04-21
11312,Spring,13,0,Saturday,0,Best,0.66,0.6212,0.54,0.2239,291,358,649,2012-04-21
11313,Spring,14,0,Saturday,0,Best,0.7,0.6364,0.45,0.2836,278,331,609,2012-04-21
11314,Spring,15,0,Saturday,0,Best,0.72,0.6515,0.39,0.2537,267,361,628,2012-04-21
11315,Spring,16,0,Saturday,0,Best,0.7,0.6364,0.42,0.3284,267,372,639,2012-04-21
11316,Spring,17,0,Saturday,0,Okay,0.74,0.6515,0.3,0.3881,259,309,568,2012-04-21
11317,Spring,18,0,Saturday,0,Okay,0.68,0.6364,0.47,0.4925,133,283,416,2012-04-21
11318,Spring,19,0,Saturday,0,Bad,0.56,0.5303,0.73,0.4925,9,45,54,2012-04-21
11319,Spring,20,0,Saturday,0,Bad,0.5,0.4848,0.82,0.2985,5,34,39,2012-04-21
11320,Spring,21,0,Saturday,0,Bad,0.5,0.4848,0.82,0.3881,20,82,102,2012-04-21
11321,Spring,22,0,Saturday,0,Best,0.48,0.4697,0.82,0.2985,20,90,110,2012-04-21
11322,Spring,23,0,Saturday,0,Okay,0.46,0.4545,0.82,0.2836,18,73,91,2012-04-21
11323,Spring,0,0,Sunday,0,Okay,0.46,0.4545,0.82,0.194,32,85,117,2012-04-22
11324,Spring,1,0,Sunday,0,Okay,0.46,0.4545,0.82,0.3284,10,63,73,2012-04-22
11325,Spring,2,0,Sunday,0,Best,0.46,0.4545,0.72,0.2836,7,49,56,2012-04-22
11326,Spring,3,0,Sunday,0,Okay,0.44,0.4394,0.82,0.1642,7,33,40,2012-04-22
11327,Spring,4,0,Sunday,0,Okay,0.44,0.4394,0.77,0.1642,0,7,7,2012-04-22
11328,Spring,5,0,Sunday,0,Okay,0.44,0.4394,0.77,0.2239,0,6,6,2012-04-22
11329,Spring,6,0,Sunday,0,Okay,0.44,0.4394,0.72,0.3284,6,6,12,2012-04-22
11330,Spring,7,0,Sunday,0,Bad,0.42,0.4242,0.77,0.3881,2,22,24,2012-04-22
11331,Spring,8,0,Sunday,0,Bad,0.4,0.4091,0.82,0.2537,8,43,51,2012-04-22
11332,Spring,9,0,Sunday,0,Bad,0.4,0.4091,0.82,0.2537,8,71,79,2012-04-22
11333,Spring,10,0,Sunday,0,Bad,0.38,0.3939,0.82,0.3284,11,57,68,2012-04-22
11334,Spring,11,0,Sunday,0,Bad,0.38,0.3939,0.87,0.2985,7,70,77,2012-04-22
11335,Spring,12,0,Sunday,0,Bad,0.38,0.3939,0.87,0.3284,5,56,61,2012-04-22
11336,Spring,13,0,Sunday,0,Bad,0.38,0.3939,0.82,0.3582,5,47,52,2012-04-22
11337,Spring,14,0,Sunday,0,Bad,0.38,0.3939,0.87,0.3284,3,50,53,2012-04-22
11338,Spring,15,0,Sunday,0,Bad,0.38,0.3939,0.87,0.3881,0,38,38,2012-04-22
11339,Spring,16,0,Sunday,0,Bad,0.38,0.3939,0.87,0.4478,4,32,36,2012-04-22
11340,Spring,17,0,Sunday,0,Bad,0.36,0.3182,0.93,0.4478,2,25,27,2012-04-22
11341,Spring,18,0,Sunday,0,Bad,0.36,0.3182,0.93,0.4478,1,38,39,2012-04-22
11342,Spring,19,0,Sunday,0,Bad,0.36,0.3182,0.87,0.5224,1,34,35,2012-04-22
11343,Spring,20,0,Sunday,0,Bad,0.36,0.3333,0.93,0.4179,1,34,35,2012-04-22
11344,Spring,21,0,Sunday,0,Bad,0.36,0.3333,0.87,0.3881,0,11,11,2012-04-22
11345,Spring,22,0,Sunday,0,Bad,0.34,0.2879,0.87,0.5224,0,13,13,2012-04-22
11346,Spring,23,0,Sunday,0,Bad,0.36,0.3182,0.81,0.4627,0,17,17,2012-04-22
11347,Spring,0,0,Monday,1,Bad,0.36,0.3333,0.81,0.4179,0,6,6,2012-04-23
11348,Spring,1,0,Monday,1,Bad,0.34,0.303,0.87,0.3582,1,1,2,2012-04-23
11349,Spring,2,0,Monday,1,Okay,0.32,0.303,0.87,0.3284,1,3,4,2012-04-23
11350,Spring,3,0,Monday,1,Okay,0.32,0.303,0.81,0.2836,0,1,1,2012-04-23
11351,Spring,4,0,Monday,1,Bad,0.3,0.2879,0.81,0.2836,0,3,3,2012-04-23
11352,Spring,5,0,Monday,1,Bad,0.3,0.2879,0.81,0.2836,0,14,14,2012-04-23
11353,Spring,6,0,Monday,1,Okay,0.3,0.2727,0.81,0.2985,2,43,45,2012-04-23
11354,Spring,7,0,Monday,1,Bad,0.3,0.2879,0.81,0.2537,1,206,207,2012-04-23
11355,Spring,8,0,Monday,1,Okay,0.3,0.2727,0.75,0.3284,11,471,482,2012-04-23
11356,Spring,9,0,Monday,1,Okay,0.3,0.2727,0.75,0.3881,17,255,272,2012-04-23
11357,Spring,10,0,Monday,1,Okay,0.32,0.303,0.7,0.3284,12,88,100,2012-04-23
11358,Spring,11,0,Monday,1,Okay,0.32,0.2879,0.7,0.3582,10,91,101,2012-04-23
11359,Spring,12,0,Monday,1,Bad,0.34,0.303,0.71,0.3582,12,117,129,2012-04-23
11360,Spring,13,0,Monday,1,Bad,0.34,0.303,0.66,0.3881,9,98,107,2012-04-23
11361,Spring,14,0,Monday,1,Bad,0.36,0.3182,0.62,0.4478,12,102,114,2012-04-23
11362,Spring,15,0,Monday,1,Okay,0.36,0.3333,0.62,0.3881,11,101,112,2012-04-23
11363,Spring,16,0,Monday,1,Bad,0.3,0.2727,0.81,0.3582,10,93,103,2012-04-23
11364,Spring,17,0,Monday,1,Bad,0.3,0.2727,0.82,0.3284,13,219,232,2012-04-23
11365,Spring,18,0,Monday,1,Bad,0.32,0.3333,0.81,0.1343,10,369,379,2012-04-23
11366,Spring,19,0,Monday,1,Okay,0.34,0.3182,0.76,0.2239,11,287,298,2012-04-23
11367,Spring,20,0,Monday,1,Okay,0.32,0.3182,0.76,0.1642,17,186,203,2012-04-23
11368,Spring,21,0,Monday,1,Okay,0.32,0.303,0.81,0.2239,7,145,152,2012-04-23
11369,Spring,22,0,Monday,1,Best,0.32,0.3182,0.76,0.194,18,71,89,2012-04-23
11370,Spring,23,0,Monday,1,Best,0.32,0.3182,0.76,0.1642,10,49,59,2012-04-23
11371,Spring,0,0,Tuesday,1,Okay,0.32,0.3333,0.76,0.1343,0,13,13,2012-04-24
11372,Spring,1,0,Tuesday,1,Okay,0.32,0.3333,0.81,0.1343,1,6,7,2012-04-24
11373,Spring,2,0,Tuesday,1,Best,0.32,0.3182,0.81,0.194,0,3,3,2012-04-24
11374,Spring,3,0,Tuesday,1,Best,0.32,0.303,0.81,0.2239,0,2,2,2012-04-24
11375,Spring,4,0,Tuesday,1,Best,0.3,0.2879,0.7,0.194,0,3,3,2012-04-24
11376,Spring,5,0,Tuesday,1,Best,0.3,0.2879,0.7,0.194,0,22,22,2012-04-24
11377,Spring,6,0,Tuesday,1,Best,0.3,0.2879,0.7,0.2239,3,117,120,2012-04-24
11378,Spring,7,0,Tuesday,1,Best,0.32,0.303,0.66,0.2836,3,387,390,2012-04-24
11379,Spring,8,0,Tuesday,1,Best,0.34,0.3182,0.61,0.2537,12,599,611,2012-04-24
11380,Spring,9,0,Tuesday,1,Best,0.4,0.4091,0.47,0.3582,6,302,308,2012-04-24
11381,Spring,10,0,Tuesday,1,Best,0.42,0.4242,0.47,0.2985,33,129,162,2012-04-24
11382,Spring,11,0,Tuesday,1,Best,0.46,0.4545,0.31,0.3881,27,157,184,2012-04-24
11383,Spring,12,0,Tuesday,1,Best,0.48,0.4697,0.29,0.3881,36,188,224,2012-04-24
11384,Spring,13,0,Tuesday,1,Best,0.5,0.4848,0.29,0.3881,35,189,224,2012-04-24
11385,Spring,14,0,Tuesday,1,Best,0.5,0.4848,0.25,0.3881,50,166,216,2012-04-24
11386,Spring,15,0,Tuesday,1,Best,0.5,0.4848,0.23,0.4179,60,176,236,2012-04-24
11387,Spring,16,0,Tuesday,1,Best,0.5,0.4848,0.23,0.194,54,308,362,2012-04-24
11388,Spring,17,0,Tuesday,1,Best,0.52,0.5,0.22,0.3881,72,619,691,2012-04-24
11389,Spring,18,0,Tuesday,1,Best,0.5,0.4848,0.18,0.0,52,580,632,2012-04-24
11390,Spring,19,0,Tuesday,1,Best,0.5,0.4848,0.18,0.2537,33,449,482,2012-04-24
11391,Spring,20,0,Tuesday,1,Best,0.48,0.4697,0.21,0.3284,16,269,285,2012-04-24
11392,Spring,21,0,Tuesday,1,Okay,0.46,0.4545,0.28,0.1642,13,213,226,2012-04-24
11393,Spring,22,0,Tuesday,1,Best,0.44,0.4394,0.35,0.1045,8,149,157,2012-04-24
11394,Spring,23,0,Tuesday,1,Best,0.42,0.4242,0.38,0.0896,4,69,73,2012-04-24
11395,Spring,0,0,Wednesday,1,Best,0.44,0.4394,0.38,0.0,13,23,36,2012-04-25
11396,Spring,1,0,Wednesday,1,Best,0.42,0.4242,0.41,0.0,8,17,25,2012-04-25
11397,Spring,2,0,Wednesday,1,Best,0.36,0.3788,0.62,0.0,1,6,7,2012-04-25
11398,Spring,3,0,Wednesday,1,Best,0.32,0.3333,0.7,0.0896,0,3,3,2012-04-25
11399,Spring,4,0,Wednesday,1,Best,0.34,0.3485,0.66,0.0896,0,6,6,2012-04-25
11400,Spring,5,0,Wednesday,1,Best,0.34,0.3636,0.66,0.0,0,24,24,2012-04-25
11401,Spring,6,0,Wednesday,1,Best,0.34,0.3636,0.66,0.0,3,103,106,2012-04-25
11402,Spring,7,0,Wednesday,1,Best,0.34,0.3636,0.71,0.0,13,376,389,2012-04-25
11403,Spring,8,0,Wednesday,1,Best,0.36,0.3636,0.76,0.0896,20,634,654,2012-04-25
11404,Spring,9,0,Wednesday,1,Best,0.42,0.4242,0.54,0.0,33,288,321,2012-04-25
11405,Spring,10,0,Wednesday,1,Best,0.52,0.5,0.34,0.0,44,138,182,2012-04-25
11406,Spring,11,0,Wednesday,1,Best,0.52,0.5,0.32,0.1343,42,177,219,2012-04-25
11407,Spring,12,0,Wednesday,1,Best,0.54,0.5152,0.28,0.2836,49,220,269,2012-04-25
11408,Spring,13,0,Wednesday,1,Best,0.56,0.5303,0.26,0.2239,35,193,228,2012-04-25
11409,Spring,14,0,Wednesday,1,Best,0.56,0.5303,0.22,0.3582,47,176,223,2012-04-25
11410,Spring,15,0,Wednesday,1,Best,0.58,0.5455,0.19,0.1642,47,182,229,2012-04-25
11411,Spring,16,0,Wednesday,1,Best,0.6,0.5909,0.2,0.3284,49,327,376,2012-04-25
11412,Spring,17,0,Wednesday,1,Best,0.6,0.5909,0.2,0.2985,68,664,732,2012-04-25
11413,Spring,18,0,Wednesday,1,Best,0.6,0.5909,0.2,0.2836,60,649,709,2012-04-25
11414,Spring,19,0,Wednesday,1,Best,0.6,0.5909,0.2,0.194,42,501,543,2012-04-25
